Message,Label
Agora que tua pita estuda la ja nao chamas mng de instituto 💔😭😹🥱,norm
Ahhh ja tava a admirar ahhhh😭😭😭😭😭😭 ainda escolhe u bom mesmo,norm
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣por isso n te falei,norm
Custa o que descobrir e calar pá,norm
🤣🤣🤣🤣🤣🤣😭😭😭tambula,norm
😭😹ou fazer isso ou sofrer depois,norm
Eixx😭😭,norm
😹😭descobri ainda no início so me esqueci e lembrei me ontem quando lhe vi a ir para casa,norm
VC é um cabrao,norm
😭😭😹😹😹tambula,norm
😹😹😹😹😹😭,norm
😹😭i know,norm
Epha😭🤣 Meus olhos são teus aí irmão 🧐,norm
Já sabia nepussivel VC coisas te passarem despercebidas,norm
Assim n cumprimentos cunhada,norm
Yu,norm
Tas,norm
😹😭ani tratari leswo estou muito longe dela,norm
😹😹😹😹😹tambula,norm
😹😭cumprimento sempre que lhe vejo,norm
2xxx😭,norm
Se VC é pra Controlar carros🤣🤣🤣🤣 Ah relaxa n dzuko nd,norm
Tambula 🤣🤣🤣😭😭,norm
😭😭,norm
Shit😂😂😂,norm
Vais chorarii hiinhiiii,norm
VC n me conhece 😭 258875552118 kmk,norm
😹😭💔controlo meu boxer tsemmmm,norm
😹😹😹😹😹😭,norm
😹😭esse mundo esta cheio de ilusão,norm
Vai chorareee,norm
Ih ih iiiihihiii,norm
😹😹😹😹😭,norm
😂😂😂😂😭,norm
Matias tmlc😂😂😂😭,norm
Ihhhh😹🤦‍♂️,norm
Ahh esse me leva 🤣😭,norm
Yooo😭😭😭,norm
Bros,norm
Saider está calvo💀,norm
Nilton,norm
Se for Nilton parece sim,norm
Exactamente,norm
Ih,norm
😹😹😹😹burrice da calvice precoce,norm
Media omitted,norm
Testa tá ficar big Percebi ano passado 😭😭😭,norm
Tambula,norm
Ja era 😭😹💔,norm
😭😭😭😭🤣🤣🤣,norm
Tambula 😭,norm
Ou o pessoal está a ficar big e não estamos a perceber 😭,norm
Juba mafiava é precoce pha😭💔,norm
Media omitted,norm
🤣Pode ser mas ahhh ND ermanoo,norm
😭😭😭😭😭😭😭😭😭,norm
😭😭😭 profundooo😭😭,norm
😭😭😭😭💔mesmo esse 3 min wali é muito as vezes,norm
Media omitted,norm
Sheett😭😭😭,norm
Partir 3min n da ihhh,norm
😭😹tambem nao pode ser 1h,norm
😭😭10 brother,norm
Nimo estragara,norm
😭😹e prontos,norm
😭😭😭😭😹💔,norm
Humu komba💔😭,norm
Conhece tsumbar tu😭😭😭🥲🤣🤣🤣,norm
Ahhh hewenooo😭😭,norm
😭😹😹😹😹,norm
Media omitted,norm
Esse mundooo😭😭,norm
X2😭,norm
Fds 3 min o nigga já tá ferrar😭🤣,norm
E tem niggas que não tsumbam😔,norm
Já é doença aí 😭😭😭,norm
Edjo Banito vai casar,norm
😂😂😂,norm
Num sei Quale a news,norm
Edjo🤣🤣🤣🤣,norm
Media omitted,norm
N é possível 🤣,norm
alô n é para falarem com ela que eu vos disse,norm
Ihhhhhhhhhhhhhjhhhh,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Fake,norm
Shett,norm
Epha,norm
Ahh ombreee,norm
Media omitted,norm
Ahhhh,norm
Edjo,norm
Pk n és tu a publicar né,norm
A sernic vai apurar isso,norm
Ehhh bah,norm
🥲🥲,norm
😭😭😭,norm
Okay,norm
Se for real banito é fdd,norm
🤣🤣🤣,norm
🤣🤣🤣,norm
Só podia 🤣🤣🤣🤣🤣🤣🤣🤣🤣,norm
Media omitted,norm
Ou ele é fdd é aquela pita é uma vadjia🤣,norm
Media omitted,norm
Media omitted,norm
Epha,norm
Mas banito já lhe apreciava n cede,norm
Eu lhe vi um dia quando saímos,norm
Só n espalhei,norm
Se gostavam,norm
Mas falei com Nicol,norm
Mano kito também gostava dela,norm
Ele olha ass bro eu enquanto era acompanhante a lhe ver,norm
Ihhh,norm
Por isso e outras cenas n rendia com banito,norm
Assim estao a dizer que banito deu cabeçada stelio 😶‍🌫,norm
Fr😭😭😭conta mais,norm
Media omitted,norm
A famosa orelhudos,norm
Eixx😭😭 boss vai lá apurar,norm
Depois nos apita,norm
Qualquer cena,norm
Tratando disso 👌,norm
De ass big😭😭😭,norm
❤️🔥🔥,norm
Tem ass aquela,norm
N big né mas da para ver qualquer cena nos vestidos,norm
Pergunta 258866403531,norm
😭😭😭,norm
Talvez ja gyma😭,norm
Não é possível😭😭😭,norm
😭😭😭😭😭,norm
Hummm alô😭😭,norm
Uhmmm tábua aloooo,norm
Também não exagera😂,norm
Se já sabíamos 🤣,norm
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,norm
Nunca vi ass ali🥲,norm
Mesmo quando me cruzava com ela de vestidos justos não via nada eu🤣,norm
Deixa esse😭🤣,norm
EHh ermanoo😭,norm
😭😭😭esse ihh,norm
Não 😂😂,norm
Yuu,norm
Já ta banderar n ta contar muito😂,norm
😭😭😭ehh lhe pressiona,norm
Parece que madrinha é provável que seja,norm
😂😂😂,norm
Media omitted,norm
Ehhh tá sério isso😭,norm
Media omitted,norm
Media omitted,norm
Ah,norm
Só não quer viver no pecado como vcs,norm
Media omitted,norm
Ta te concentrar ne pussivli 😹😭,norm
null,norm
Quero esse áudio dele😂😂😭😭😭,norm
Onde diz cenas de madrinha,norm
😭,norm
😂😂essa pode estar a te melat,norm
Melat,norm
R,norm
Salomé eh😭,norm
Ihh o nigga tem essas intimidades de mandar áudios para Salomé 🤣🤣🤣🤣,norm
Yoweeeeeee,norm
Vc não viu nada,norm
Media omitted,norm
Vão lhe furar essa ohwoooooo,norm
Media omitted,norm
Mas caga lá,norm
Banito é um sem vergonha ihh🤣🤣🤣🤣🤣🤣,norm
Muito capaz essa,norm
Um gajo que não tem nada haver com nada 🤣,norm
Um Txima ²🤣,norm
Muito mal😂,norm
Desde a sede sempre teclaram mng,norm
Txima no seu milior,norm
mng,norm
Media omitted,norm
Media omitted,norm
Existem gajos com demônios,norm
😭😭😭,norm
Media omitted,norm
😭😭💔,norm
Djizas😭😭😭😭😭,norm
😭,norm
As católicas estão na quaresma,norm
Media omitted,norm
Não cumprem,norm
Mas é proibido😂,norm
Nunca ouvi isso😂,norm
Falo dos casados claro,norm
Muçulmanos,norm
Ou catolica,norm
Católicos,norm
Hummm nunca ouvi mas em condições normais não pode,norm
Media omitted,norm
Yeah essa parte de procriação é verdade mesmo,norm
Uhmmm,norm
Não acredito 😂😭,norm
😭acho que é sim,norm
Não faz sentido isso,norm
Like God te fazer esperar casamento para depois não poder fazer por lazer🤔,norm
Só poder fazer que intenção de ter filhos ih,norm
Suka,norm
Pode comer bem,norm
X2 broo,norm
😂😂😂,norm
Media omitted,norm
Media omitted,norm
Poder podes mas digo que é pecado,norm
Se fosse isso não animaria 🥲,norm
Tristi,norm
Niggas mesmo assim vão fazer por lazer🤣🤣🤣🤣,norm
Media omitted,norm
Media omitted,norm
😭😭😭😭😹,norm
Yoweeee,norm
Não acredito,norm
E nem vou pesquisar,norm
Ainda apanho q é verdade,norm
😭😭😭😭💔,norm
Media omitted,norm
🤣🤣🤣🤣🤣,norm
Mng,norm
Me arrependi uma vez que descobri umas cenas aí,norm
😭,norm
Imagina um casal junto a 50 anos que só quer dois filhos e consegue os dois cedo  Vão ficar malta 40 anos a dormir na mesma cama só para se olharem🤣🤣🤣🤣🤣🤣🤣,norm
😭😭😹😹mas continua pecado,norm
Gastei meus megas para pesquisar e depois ter peso de consciência,norm
😭,norm
Djizas 😭😭😹😹😹ta ver,norm
😭,norm
Filho é consequência,norm
🤣,norm
Do amor,norm
😭😹sim,norm
Assim estéril não pode comer😭,norm
Media omitted,norm
Se for heresia me corrijam😭,norm
Ou de violação,norm
Na violação há amoe,norm
R,norm
Do violador pelo órgão alheio,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Tmlc esse🤣🤣🤣🤣🤣🤣🤣🤣😭,norm
Primeiro eles nao são pessoas,norm
Yuuuu😭,norm
Gajos que rendem fugir da verdade 😭😹,norm
Mas algo que ele criou nao saber 😭😹,norm
Três pessoas da santíssima trindade,norm
Media omitted,norm
Mas nao de carne e osso,norm
Eu sei mas nós somos a imagem e semelhança de Deus,norm
😂,norm
Então devemos imitar,norm
Ehhh bro tou a brincar🤣,norm
Ainda Caio em heresia,norm
Ih,norm
Bros,norm
Melhor irem beber antes de falarem coisas aqui,norm
Media omitted,norm
Esses eh😭,norm
😭😹😹😹😹vocês,norm
Media omitted,norm
Media omitted,norm
😭😹😹😹🌚,norm
Yh VC é paparazzi ihh,norm
🤣😭,norm
😹😹😹😹,norm
Media omitted,norm
😹😹😹😹😹😁yu,norm
Já vi mais fotos vossas com beer do que com pitas 🤣🤣🤣🤣🤣🤣,norm
E nem são viagens,norm
😹específica esse  vossas,norm
minha nana me mandou isso😪😂,norm
Media omitted,norm
Media omitted,norm
Muito vdd,norm
Era desfile de moda,norm
😭,norm
Esse Madala me ganha,norm
Esse dress é mau,norm
O resto é ofensa,norm
Banderou nas sapas ih😭,norm
Mas o casaco tmlc ihhhh,norm
MNG com calças tbm ahhh,norm
🤣🤣muito mau,norm
Muito mau😭😭😭,norm
Mas ehhh é escândalo djo,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
O casaquito é uma maravilha 👌,norm
Mas deixem la esse tio 🤫negro chato tmlc,norm
😂😂😂ehhh,norm
😹todos os dias chico surpreende hahahahaha rezem lá bros deixem esse tio 😹,norm
Já começaste 😭🤣,norm
😭😭,norm
Ihhhhh 🥺😭😭😭😭,norm
Media omitted,norm
😭🥺é  nosso casamento,norm
Media omitted,norm
É quem esse,norm
Ah crlh me fazer dar pause no Eminem para ouvir isso🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,norm
😹😹😹😹😹😭aweeeee,norm
2×🤣 só ouvi os primeiros 12 segundos,norm
😹😭tinhas que ouvir pessoalmente,norm
Tá proferir palavras insultuosas para com o próximo,norm
Aumenta mais na tua lista,norm
😹😹😹😹🤦‍♂️ih,norm
Media omitted,norm
Estou a pedir mais uma resma de folhas A4😔,norm
A3,norm
😂😂😂 yh VC tá mal,norm
😹😹😹😹😹tio blazito é  a cena,norm
Media omitted,norm
Essa mesma inteligência artificial gerou imagens de Trump sendo prezo,norm
Então pode não ser verdade isso too,norm
😂😂 estranhei mng ehh,norm
Mundo já bazou,norm
Mas ahh blema o velhote n é de confiança,norm
Mng😂,norm
Ahh se fosse o mais velho Bento XVI ainda em vida n acreditaria,norm
Media omitted,norm
Wtf 💀,norm
Deve ter sido falha,norm
Não é possível,norm
Lhe avisem,norm
Yu,norm
😭,norm
Ehhhh rendi,norm
Quero bater um belo perfil,norm
😂,norm
Se me entender mal é com ele,norm
Será que não está no place esse também,norm
Ouvi que ia ser ordenado,norm
👀,norm
Minha mãe é que me disse que ouviu no bus,norm
😹😹😹😹😭xcura assim,norm
Media omitted,norm
Fofocas em alta😂😔,norm
Media omitted,norm
😭😭😭😭😭😭😭😭😭😭😭😭,norm
Media omitted,norm
Se tua ideia é comparar com CR7  então saiba que ele ganhou estátuas á long😂😂😂,norm
Media omitted,norm
Media omitted,norm
Tô tá cumprimentar mormao,norm
Media omitted,norm
Sulafricano é inconfundível yh,norm
boa tarde,norm
😹😹😹,norm
Facts😂😂😂😭,norm
Media omitted,norm
N tendo mng com o minha,norm
Monha,norm
Rendo,norm
n me faz isso pha ihhh,norm
ta quanto,norm
Tako de recorrência vão acabar nos shows,norm
Media omitted,norm
Utafa wene,norm
Ahhh,norm
50x,norm
gramo mng desse gajo bro ih,norm
Bater uma de vou a reco todas cadeiras😭😭😭,norm
😂😂😂😂😂,norm
2500 x 6,norm
N tô rico assim 😭😭😭,norm
Ahh qualquer cena é só apitar C sabe,norm
Media omitted,norm
😭😭😭😭😭,norm
😹😁tell me,norm
idk,norm
Media omitted,norm
Pessoa que estava na sede,norm
Media omitted,norm
Media omitted,norm
Sheet😭😭😭😭😭😭😭😭🤣🤣🤣🤣ihhhhh,norm
Esse vídeo te tocou Yh,norm
Ih man😭😭🤣,norm
😹😹😹😹😹😭💔man,norm
Ihhhh🤣🤣🤣🤣🤣🤣,norm
😭😭😭,norm
ainda estou,norm
Ai vi Salicushepa e sr Angelo🤣🤣🤣,norm
Nem estou muito longe😭,norm
edjo qual e sua graduacao vc😭😭😂😂😂,norm
4😭,norm
cego😭😭😭😭😭😭,norm
pessoal tdr beats da txetxe,norm
Eminem cantava cenas da txetxe,norm
😂,norm
Suka😂😂😂😂,norm
Se não me engano tem playlist dos arautos no Spotify,norm
Se usas Spotify vais apanhar lá,norm
Media omitted,norm
Eu disse dos arautos e não de moz🤣,norm
Tou a usar pc agora djooo,norm
Doente😭,norm
Só podes esperar Tximah,norm
Com certeza tem,norm
Até da comunidade,norm
Malta como Maria😂😂,norm
Lucifer vai te dar um beijoo,norm
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,norm
Media omitted,norm
Ahh acho que n é boyola se até te faz bateres punheta e comer filhas de dono,norm
Media omitted,norm
Esse boyola influenciados tbm por ele é só para desordenar a ordem da criação,norm
Esses boyolas,norm
Media omitted,norm
Media omitted,norm
😭🤣🤣🤣🤣🤣vc tmlc,norm
Ihhh,norm
😂😂😂😂😂😂😂😂😂,norm
Yeah ta dar saudades pah😭😂🤣,norm
Malta Sananctum😭,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Mandela é quem😭😭,norm
Nao faz isso💔,norm
😭😭ihhh Madalena,norm
Sabe eu li Mandela,norm
😭😭😭😭😭😭😭😭😭😭😭😭😭😭,norm
😹😹😹😹💔maria mandela é quem,norm
Queria dizer esse même é qual,norm
Media omitted,norm
😭😭😭Tambula 😭😭😭😭😭,norm
Vem dos infernos esse 😭,norm
Por isso perguntei,norm
😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,norm
Media omitted,norm
Yuu senhor 😭,norm
Media omitted,norm
Media omitted,norm
🤣🤣🤣🤣🤣🤣😭😭🤣🤣🤣🤣🤣🤣🤣😭,norm
Sheeeeeet,norm
Ihhhhhhh,norm
😭😭😭😭😭😭😭,norm
Mamou ass,norm
😭😭😭😭😭😭😭😭😭😭😭😭,norm
Merda,norm
😭,norm
Media omitted,norm
Hummmm🚮,norm
😂😂😂,norm
Nós já teríamos lutado todos aqui 😭,norm
Nao viste bicho tio😹😭,norm
Txaaa,norm
Media omitted,norm
Media omitted,norm
Fuaaaaaa,norm
Taxa,norm
Txaaa,norm
Eu a bater preconio 💔,norm
Teu padrinho,norm
Media omitted,norm
😭😭,norm
O próprio,norm
Phau siiiooo,norm
😭,norm
Siooooo,norm
Media omitted,norm
Media omitted,norm
Daqui a pouco estaremos a beber cerveja licorosa,norm
😭,norm
Ehhhhhhhhhhh 9😭😭😭😭😭,norm
Tá doce,norm
😭😭😭tipo Nd,norm
Ih😭😭,norm
Se 4 já me fazia cagar isso vai fazer o que😭,norm
😭😭😭😭😭morreste djon,norm
Media omitted,norm
Dizcança😭😭,norm
Media omitted,norm
Media omitted,norm
😭😭😭😭,norm
Tá comer quem vc😭😭,norm
😭😭😭,norm
Ihh,norm
Esse gemidos😹💔😭nao havia prestado atenção,norm
😭😭com teu fôlego 😭,norm
Media omitted,norm
😹😹😹😹edna,norm
Tá esperar boisse😭🤣🤣,norm
Já anda de TPM😂,norm
N sei,norm
😂,norm
Ta acontecer aí,norm
Miux 😭😹,norm
Media omitted,norm
Já quando dizes que não é ifofo que filmou👀😂,norm
É pk n se vê bem e vais achar que iPhone dele n tem qualidade 😭😭,norm
Falou tudo😂😂😂,norm
Se conheço o way😭😭,norm
Hahahahaha 😹😭🤦‍♂️não importa isso conseguimos ver,norm
Unga dzuki não fazemos bullying nesse grupo ❤️,norm
És tu esse😂😂😂😂,norm
😭😭😭,norm
😭😭😭😭😭gajos quando se encontram na mesma situação consolos que se dão 😭😭Ih,norm
😭😭nepussivel,norm
Media omitted,norm
Media omitted,norm
Prontos,norm
Media omitted,norm
Nao somos como certos colegas,norm
Mesmo na China ja nao tem isso 😭😭😭😭😭😭,norm
Media omitted,norm
😭😭😭se fazem para preto,norm
😂😂😂😭,norm
😂😂já mandaste aqui🤣,norm
Ih bro😭,norm
Media omitted,norm
🤣🤣🤣🤣🤣,norm
Mas o gajo comprou isso a pensar o que man🤣🤣🤣,norm
Ahahah🤣,norm
😭nankie,norm
“Que n se vê se” basta andar rápido só,norm
É uma que está a vir das províncias,norm
😭😭😭,norm
😭,norm
